id,category
cifar100_nl/img/test/mruHAFwpmq.png,crab
cifar100_nl/img/test/VBTiYdTrpS.png,pickup_truck
cifar100_nl/img/test/WXkIoATuaj.png,skunk
cifar100_nl/img/test/QpfrOCauag.png,poppy
cifar100_nl/img/test/DUBnzjUPFm.png,orange
cifar100_nl/img/test/qDqcbpflPf.png,can
cifar100_nl/img/test/fOWfktwzwz.png,seal
cifar100_nl/img/test/wXCInWykUK.png,oak_tree
cifar100_nl/img/test/vWBFuMhZRy.png,cockroach
cifar100_nl/img/test/AHulAWqwLQ.png,skunk
cifar100_nl/img/test/yrQbljttIV.png,pine_tree
cifar100_nl/img/test/vKDJFNfcvy.png,sea
cifar100_nl/img/test/EyvAGRMffO.png,bottle
cifar100_nl/img/test/MrVjSWQODG.png,bridge
cifar100_nl/img/test/BdkoGCGhmp.png,plate
cifar100_nl/img/test/yjACqAjOhR.png,elephant
cifar100_nl/img/test/GbXwicESCz.png,boy
cifar100_nl/img/test/SqwPpaFoWz.png,skyscraper
cifar100_nl/img/test/wyAdGMGpqa.png,dolphin
cifar100_nl/img/test/cCYyundFyj.png,couch
cifar100_nl/img/test/enIIOvsQob.png,skunk
cifar100_nl/img/test/uUkHxMXlFi.png,house
cifar100_nl/img/test/SovpOrPcry.png,orange
cifar100_nl/img/test/fhgjbxNKHE.png,elephant
cifar100_nl/img/test/pseTmdHWTg.png,whale
cifar100_nl/img/test/Byuajmsofi.png,hamster
cifar100_nl/img/test/OWXztSXoQy.png,forest
cifar100_nl/img/test/TsRQjXKvKu.png,mushroom
cifar100_nl/img/test/fKGRqPCoUf.png,beaver
cifar100_nl/img/test/oByyuxttxo.png,bridge
cifar100_nl/img/test/byDnjKupoz.png,sweet_pepper
cifar100_nl/img/test/EHpbnbGVVq.png,turtle
cifar100_nl/img/test/KmzFVuOzDT.png,motorcycle
cifar100_nl/img/test/xlWSGuabdM.png,beaver
cifar100_nl/img/test/QodytNehgU.png,butterfly
cifar100_nl/img/test/kIxrVEBgGB.png,streetcar
cifar100_nl/img/test/sAkwcToTks.png,bowl
cifar100_nl/img/test/TGFiCfUwTc.png,skyscraper
cifar100_nl/img/test/AWTUDIIMVc.png,shark
cifar100_nl/img/test/PNwHrBdfRn.png,raccoon
cifar100_nl/img/test/FYyOiQrRtq.png,television
cifar100_nl/img/test/JsESiOBhDA.png,girl
cifar100_nl/img/test/PGXPiyxHTH.png,baby
cifar100_nl/img/test/YFOQvqcInJ.png,road
cifar100_nl/img/test/XpXMWfHTxa.png,train
cifar100_nl/img/test/COnLegqxxN.png,snail
cifar100_nl/img/test/GquqeNpUjh.png,lion
cifar100_nl/img/test/IhWeOtoakl.png,squirrel
cifar100_nl/img/test/PupkCdAqwh.png,house
cifar100_nl/img/test/sMPnXwelqU.png,cockroach
cifar100_nl/img/test/GNoYILmtjj.png,bowl
cifar100_nl/img/test/OupBeYWoBI.png,motorcycle
cifar100_nl/img/test/iDAwADJkFR.png,snail
cifar100_nl/img/test/MwgCdzendC.png,keyboard
cifar100_nl/img/test/EQoopnpFnh.png,seal
cifar100_nl/img/test/vBOWsXsUSH.png,bridge
cifar100_nl/img/test/VECOanqjWQ.png,elephant
cifar100_nl/img/test/FwRhqHysua.png,spider
cifar100_nl/img/test/pvFnyryOyV.png,table
cifar100_nl/img/test/xzPepkjWeb.png,mouse
cifar100_nl/img/test/MiUbLsSXJe.png,keyboard
cifar100_nl/img/test/jhTJzZXEEv.png,tulip
cifar100_nl/img/test/NXyOFxdZoN.png,squirrel
cifar100_nl/img/test/FBwWlkIdzu.png,flatfish
cifar100_nl/img/test/QcnqpLpITj.png,oak_tree
cifar100_nl/img/test/ygjrYUcRjB.png,telephone
cifar100_nl/img/test/TLuZuyeCEA.png,maple_tree
cifar100_nl/img/test/QDcTBonpzA.png,baby
cifar100_nl/img/test/rXYDxnULmx.png,chimpanzee
cifar100_nl/img/test/kywsSHBugE.png,willow_tree
cifar100_nl/img/test/SzJwWGtdSD.png,caterpillar
cifar100_nl/img/test/bytPeGgZyn.png,wolf
cifar100_nl/img/test/XsNttEaZmX.png,possum
cifar100_nl/img/test/kegrszGOES.png,rabbit
cifar100_nl/img/test/YvuEpVdYDP.png,poppy
cifar100_nl/img/test/HDuMAsTylV.png,sweet_pepper
cifar100_nl/img/test/GOfFWRxvlN.png,tulip
cifar100_nl/img/test/GIyGJSqBDo.png,television
cifar100_nl/img/test/HXlRWloRfO.png,sunflower
cifar100_nl/img/test/uBLCJeGvzP.png,skyscraper
cifar100_nl/img/test/UQJCPZTrTb.png,camel
cifar100_nl/img/test/BYBTcpwbNf.png,chimpanzee
cifar100_nl/img/test/PDehyNOoSe.png,dolphin
cifar100_nl/img/test/RMcrauCdEf.png,couch
cifar100_nl/img/test/aQEXHsGiAv.png,orange
cifar100_nl/img/test/jYaVZciNLg.png,spider
cifar100_nl/img/test/XSxpWMpGHw.png,possum
cifar100_nl/img/test/QRuPTGSWjH.png,bus
