id,category
cifar100_nl/img/test/mruHAFwpmq.png,orange
cifar100_nl/img/test/VBTiYdTrpS.png,telephone
cifar100_nl/img/test/WXkIoATuaj.png,skunk
cifar100_nl/img/test/QpfrOCauag.png,girl
cifar100_nl/img/test/DUBnzjUPFm.png,orange
cifar100_nl/img/test/qDqcbpflPf.png,lawn_mower
cifar100_nl/img/test/fOWfktwzwz.png,spider
cifar100_nl/img/test/wXCInWykUK.png,pine_tree
cifar100_nl/img/test/vWBFuMhZRy.png,cockroach
cifar100_nl/img/test/AHulAWqwLQ.png,skunk
cifar100_nl/img/test/yrQbljttIV.png,telephone
cifar100_nl/img/test/vKDJFNfcvy.png,sea
cifar100_nl/img/test/EyvAGRMffO.png,bottle
cifar100_nl/img/test/MrVjSWQODG.png,sea
cifar100_nl/img/test/BdkoGCGhmp.png,worm
cifar100_nl/img/test/yjACqAjOhR.png,lion
cifar100_nl/img/test/GbXwicESCz.png,boy
cifar100_nl/img/test/SqwPpaFoWz.png,skyscraper
cifar100_nl/img/test/wyAdGMGpqa.png,whale
cifar100_nl/img/test/cCYyundFyj.png,streetcar
cifar100_nl/img/test/enIIOvsQob.png,skunk
cifar100_nl/img/test/uUkHxMXlFi.png,cattle
cifar100_nl/img/test/SovpOrPcry.png,orange
cifar100_nl/img/test/fhgjbxNKHE.png,lion
cifar100_nl/img/test/pseTmdHWTg.png,whale
cifar100_nl/img/test/Byuajmsofi.png,girl
cifar100_nl/img/test/OWXztSXoQy.png,forest
cifar100_nl/img/test/TsRQjXKvKu.png,fox
cifar100_nl/img/test/fKGRqPCoUf.png,butterfly
cifar100_nl/img/test/oByyuxttxo.png,house
cifar100_nl/img/test/byDnjKupoz.png,sweet_pepper
cifar100_nl/img/test/EHpbnbGVVq.png,shark
cifar100_nl/img/test/KmzFVuOzDT.png,motorcycle
cifar100_nl/img/test/xlWSGuabdM.png,kangaroo
cifar100_nl/img/test/QodytNehgU.png,caterpillar
cifar100_nl/img/test/kIxrVEBgGB.png,pickup_truck
cifar100_nl/img/test/sAkwcToTks.png,bowl
