id,category
cifar100/img/test/sLjiGaDIWZ.png,oak_tree
cifar100/img/test/KKZwiHMpuz.png,dolphin
cifar100/img/test/AmNLqMVqab.png,castle
cifar100/img/test/UlmTjPXVLs.png,leopard
cifar100/img/test/NpzDQSwnpP.png,dolphin
cifar100/img/test/RESkKQPsLW.png,tulip
cifar100/img/test/dFFOKYlAND.png,castle
cifar100/img/test/vBqJLuWZXV.png,worm
cifar100/img/test/NicajaUqdt.png,cup
cifar100/img/test/HBvTBOlBGG.png,rose
cifar100/img/test/HfVauVTUri.png,cup
cifar100/img/test/dDzkuXaeWR.png,mountain
cifar100/img/test/kLcVAFesbk.png,chimpanzee
cifar100/img/test/NwhqaWSecp.png,lizard
cifar100/img/test/EfPVTwiwRy.png,sunflower
cifar100/img/test/ltwIKckCuk.png,boy
cifar100/img/test/impEApfvGJ.png,tiger
cifar100/img/test/DcGVPyHpzq.png,worm
cifar100/img/test/NZewXHfqir.png,bed
cifar100/img/test/zEfCdVwOQr.png,spider
cifar100/img/test/BuRQvoxeIi.png,crocodile
cifar100/img/test/CasuqhChvc.png,rabbit
cifar100/img/test/ayiXLHkUBe.png,lizard
cifar100/img/test/qFadNBNVyu.png,camel
cifar100/img/test/eOsqcpaeIA.png,bus
cifar100/img/test/rmooCGNiKc.png,dolphin
cifar100/img/test/ABPFLaCkRu.png,road
cifar100/img/test/FjCnoghApc.png,orange
cifar100/img/test/EhnTNdtIoE.png,couch
cifar100/img/test/RoQWkvAwKK.png,tank
cifar100/img/test/FcNqKLPPsM.png,rabbit
cifar100/img/test/AbdqdQkrma.png,streetcar
cifar100/img/test/gUjvRvRJJQ.png,lamp
cifar100/img/test/XPQOwmKQoY.png,crocodile
cifar100/img/test/SSPAMebtBr.png,trout
cifar100/img/test/caANfjbmdV.png,cloud
cifar100/img/test/IchrHRNFHW.png,streetcar
cifar100/img/test/sGKUCoauSM.png,mountain
cifar100/img/test/KfgjoktHjg.png,hamster
cifar100/img/test/gdQiarcsJh.png,clock
cifar100/img/test/TDbjFYugHY.png,squirrel
cifar100/img/test/jVJAVVOFoP.png,mountain
cifar100/img/test/ksRUIIiSEk.png,trout
cifar100/img/test/qOYTjVojBk.png,keyboard
cifar100/img/test/lNnXrkvLnp.png,orange
cifar100/img/test/BDHnmFSZQH.png,train
cifar100/img/test/vEmiaGPEZI.png,otter
cifar100/img/test/UVJwavDWHR.png,road
cifar100/img/test/tdhRxhlLGy.png,plain
cifar100/img/test/OjyYhuyLVr.png,mouse
cifar100/img/test/acpkDHsRpZ.png,dolphin
cifar100/img/test/WjKbfjuKsy.png,skunk
cifar100/img/test/VtDEbmkIIV.png,castle
cifar100/img/test/sMxYwdRmvH.png,snail
cifar100/img/test/hudyiSoIgp.png,girl
cifar100/img/test/HMUUqMHgdw.png,snail
cifar100/img/test/HXojQRxpKH.png,couch
cifar100/img/test/CPzmVDhvZg.png,dolphin
cifar100/img/test/VJblNiZWFH.png,camel
cifar100/img/test/fHdEwOHDiO.png,cup
cifar100/img/test/vpPIDVZSfB.png,television
cifar100/img/test/dxUxeoWQMg.png,can
cifar100/img/test/ehatSbUWEc.png,lawn_mower
cifar100/img/test/wyZqLcWvuQ.png,streetcar
cifar100/img/test/qlvBzosGSf.png,mouse
cifar100/img/test/aOYcCSbJhT.png,clock
cifar100/img/test/TvnXsotrha.png,raccoon
cifar100/img/test/cIzjBUABXf.png,lizard
cifar100/img/test/jZlvrxpPvK.png,tiger
cifar100/img/test/sfMIiWPotI.png,turtle
cifar100/img/test/GNmbMPoiUD.png,beetle
cifar100/img/test/yBrVuKCkWX.png,lobster
cifar100/img/test/vvaRPwraCV.png,mouse
cifar100/img/test/xoPhyQeOxu.png,raccoon
cifar100/img/test/dRtDBXIYkS.png,telephone
cifar100/img/test/lOgiysNVIX.png,squirrel
cifar100/img/test/jLaxQoAlIu.png,clock
cifar100/img/test/ZwjHhNBVPn.png,spider
