id,category
cifar100/img/test/sLjiGaDIWZ.png,oak_tree
cifar100/img/test/KKZwiHMpuz.png,dolphin
cifar100/img/test/AmNLqMVqab.png,castle
cifar100/img/test/UlmTjPXVLs.png,leopard
cifar100/img/test/NpzDQSwnpP.png,dolphin
cifar100/img/test/RESkKQPsLW.png,cattle
cifar100/img/test/dFFOKYlAND.png,castle
cifar100/img/test/vBqJLuWZXV.png,chair
cifar100/img/test/NicajaUqdt.png,cup
cifar100/img/test/HBvTBOlBGG.png,tulip
cifar100/img/test/HfVauVTUri.png,cup
cifar100/img/test/dDzkuXaeWR.png,plain
cifar100/img/test/kLcVAFesbk.png,chimpanzee
cifar100/img/test/NwhqaWSecp.png,skunk
cifar100/img/test/EfPVTwiwRy.png,sunflower
cifar100/img/test/ltwIKckCuk.png,girl
cifar100/img/test/impEApfvGJ.png,fox
cifar100/img/test/DcGVPyHpzq.png,rose
cifar100/img/test/NZewXHfqir.png,bed
cifar100/img/test/zEfCdVwOQr.png,spider
cifar100/img/test/BuRQvoxeIi.png,palm_tree
cifar100/img/test/CasuqhChvc.png,wolf
cifar100/img/test/ayiXLHkUBe.png,squirrel
cifar100/img/test/qFadNBNVyu.png,camel
cifar100/img/test/eOsqcpaeIA.png,cattle
cifar100/img/test/rmooCGNiKc.png,dolphin
cifar100/img/test/ABPFLaCkRu.png,road
cifar100/img/test/FjCnoghApc.png,orange
cifar100/img/test/EhnTNdtIoE.png,bed
cifar100/img/test/RoQWkvAwKK.png,tank
cifar100/img/test/FcNqKLPPsM.png,rabbit
cifar100/img/test/AbdqdQkrma.png,wardrobe
cifar100/img/test/gUjvRvRJJQ.png,spider
cifar100/img/test/XPQOwmKQoY.png,crocodile
cifar100/img/test/SSPAMebtBr.png,apple
cifar100/img/test/caANfjbmdV.png,keyboard
cifar100/img/test/IchrHRNFHW.png,tank
cifar100/img/test/sGKUCoauSM.png,castle
cifar100/img/test/KfgjoktHjg.png,telephone
cifar100/img/test/gdQiarcsJh.png,plate
cifar100/img/test/TDbjFYugHY.png,apple
cifar100/img/test/jVJAVVOFoP.png,cloud
cifar100/img/test/ksRUIIiSEk.png,trout
cifar100/img/test/qOYTjVojBk.png,plate
cifar100/img/test/lNnXrkvLnp.png,orange
cifar100/img/test/BDHnmFSZQH.png,dolphin
cifar100/img/test/vEmiaGPEZI.png,squirrel
cifar100/img/test/UVJwavDWHR.png,caterpillar
cifar100/img/test/tdhRxhlLGy.png,couch
cifar100/img/test/OjyYhuyLVr.png,lizard
cifar100/img/test/acpkDHsRpZ.png,cloud
cifar100/img/test/WjKbfjuKsy.png,trout
cifar100/img/test/VtDEbmkIIV.png,castle
cifar100/img/test/sMxYwdRmvH.png,snail
cifar100/img/test/hudyiSoIgp.png,girl
cifar100/img/test/HMUUqMHgdw.png,snail
cifar100/img/test/HXojQRxpKH.png,orange
cifar100/img/test/CPzmVDhvZg.png,seal
cifar100/img/test/VJblNiZWFH.png,cattle
cifar100/img/test/fHdEwOHDiO.png,cup
cifar100/img/test/vpPIDVZSfB.png,aquarium_fish
cifar100/img/test/dxUxeoWQMg.png,wardrobe
cifar100/img/test/ehatSbUWEc.png,lawn_mower
cifar100/img/test/wyZqLcWvuQ.png,streetcar
cifar100/img/test/qlvBzosGSf.png,snail
cifar100/img/test/aOYcCSbJhT.png,clock
cifar100/img/test/TvnXsotrha.png,fox
cifar100/img/test/cIzjBUABXf.png,trout
cifar100/img/test/jZlvrxpPvK.png,tiger
cifar100/img/test/sfMIiWPotI.png,lizard
cifar100/img/test/GNmbMPoiUD.png,skunk
cifar100/img/test/yBrVuKCkWX.png,woman
cifar100/img/test/vvaRPwraCV.png,fox
cifar100/img/test/xoPhyQeOxu.png,palm_tree
cifar100/img/test/dRtDBXIYkS.png,telephone
cifar100/img/test/lOgiysNVIX.png,girl
cifar100/img/test/jLaxQoAlIu.png,clock
cifar100/img/test/ZwjHhNBVPn.png,lizard
