id,category
cifar100/img/test/sLjiGaDIWZ.png,oak_tree
cifar100/img/test/KKZwiHMpuz.png,dolphin
cifar100/img/test/AmNLqMVqab.png,castle
cifar100/img/test/UlmTjPXVLs.png,tiger
cifar100/img/test/NpzDQSwnpP.png,ray
cifar100/img/test/RESkKQPsLW.png,sweet_pepper
cifar100/img/test/dFFOKYlAND.png,castle
cifar100/img/test/vBqJLuWZXV.png,chair
cifar100/img/test/NicajaUqdt.png,cup
cifar100/img/test/HBvTBOlBGG.png,rose
cifar100/img/test/HfVauVTUri.png,cup
cifar100/img/test/dDzkuXaeWR.png,mountain
cifar100/img/test/kLcVAFesbk.png,chimpanzee
cifar100/img/test/NwhqaWSecp.png,skunk
cifar100/img/test/EfPVTwiwRy.png,sunflower
cifar100/img/test/ltwIKckCuk.png,chimpanzee
cifar100/img/test/impEApfvGJ.png,lion
cifar100/img/test/DcGVPyHpzq.png,sweet_pepper
cifar100/img/test/NZewXHfqir.png,caterpillar
cifar100/img/test/zEfCdVwOQr.png,rabbit
cifar100/img/test/BuRQvoxeIi.png,crocodile
cifar100/img/test/CasuqhChvc.png,squirrel
cifar100/img/test/ayiXLHkUBe.png,rabbit
cifar100/img/test/qFadNBNVyu.png,castle
cifar100/img/test/eOsqcpaeIA.png,streetcar
cifar100/img/test/rmooCGNiKc.png,dolphin
cifar100/img/test/ABPFLaCkRu.png,road
cifar100/img/test/FjCnoghApc.png,orange
cifar100/img/test/EhnTNdtIoE.png,couch
cifar100/img/test/RoQWkvAwKK.png,tank
cifar100/img/test/FcNqKLPPsM.png,rabbit
cifar100/img/test/AbdqdQkrma.png,castle
cifar100/img/test/gUjvRvRJJQ.png,lamp
cifar100/img/test/XPQOwmKQoY.png,crocodile
cifar100/img/test/SSPAMebtBr.png,turtle
cifar100/img/test/caANfjbmdV.png,cloud
cifar100/img/test/IchrHRNFHW.png,bus
cifar100/img/test/sGKUCoauSM.png,castle
cifar100/img/test/KfgjoktHjg.png,bed
cifar100/img/test/gdQiarcsJh.png,plate
cifar100/img/test/TDbjFYugHY.png,sweet_pepper
cifar100/img/test/jVJAVVOFoP.png,dolphin
cifar100/img/test/ksRUIIiSEk.png,trout
cifar100/img/test/qOYTjVojBk.png,keyboard
cifar100/img/test/lNnXrkvLnp.png,orange
cifar100/img/test/BDHnmFSZQH.png,dolphin
cifar100/img/test/vEmiaGPEZI.png,mouse
cifar100/img/test/UVJwavDWHR.png,willow_tree
cifar100/img/test/tdhRxhlLGy.png,castle
cifar100/img/test/OjyYhuyLVr.png,leopard
cifar100/img/test/acpkDHsRpZ.png,road
cifar100/img/test/WjKbfjuKsy.png,mushroom
cifar100/img/test/VtDEbmkIIV.png,castle
cifar100/img/test/sMxYwdRmvH.png,snail
cifar100/img/test/hudyiSoIgp.png,boy
cifar100/img/test/HMUUqMHgdw.png,snail
cifar100/img/test/HXojQRxpKH.png,maple_tree
cifar100/img/test/CPzmVDhvZg.png,mouse
cifar100/img/test/VJblNiZWFH.png,mushroom
cifar100/img/test/fHdEwOHDiO.png,cup
cifar100/img/test/vpPIDVZSfB.png,television
cifar100/img/test/dxUxeoWQMg.png,wardrobe
cifar100/img/test/ehatSbUWEc.png,lawn_mower
cifar100/img/test/wyZqLcWvuQ.png,streetcar
cifar100/img/test/qlvBzosGSf.png,mouse
cifar100/img/test/aOYcCSbJhT.png,lamp
cifar100/img/test/TvnXsotrha.png,turtle
cifar100/img/test/cIzjBUABXf.png,seal
cifar100/img/test/jZlvrxpPvK.png,tiger
cifar100/img/test/sfMIiWPotI.png,caterpillar
cifar100/img/test/GNmbMPoiUD.png,tulip
cifar100/img/test/yBrVuKCkWX.png,lobster
cifar100/img/test/vvaRPwraCV.png,cattle
cifar100/img/test/xoPhyQeOxu.png,lawn_mower
cifar100/img/test/dRtDBXIYkS.png,television
cifar100/img/test/lOgiysNVIX.png,mouse
cifar100/img/test/jLaxQoAlIu.png,clock
