id,category
cifar100/img/test/sLjiGaDIWZ.png,maple_tree
cifar100/img/test/KKZwiHMpuz.png,woman
cifar100/img/test/AmNLqMVqab.png,castle
cifar100/img/test/UlmTjPXVLs.png,leopard
cifar100/img/test/NpzDQSwnpP.png,dolphin
cifar100/img/test/RESkKQPsLW.png,tractor
cifar100/img/test/dFFOKYlAND.png,castle
cifar100/img/test/vBqJLuWZXV.png,cup
cifar100/img/test/NicajaUqdt.png,cup
cifar100/img/test/HBvTBOlBGG.png,rose
cifar100/img/test/HfVauVTUri.png,cup
cifar100/img/test/dDzkuXaeWR.png,mountain
cifar100/img/test/kLcVAFesbk.png,chimpanzee
cifar100/img/test/NwhqaWSecp.png,trout
cifar100/img/test/EfPVTwiwRy.png,sunflower
cifar100/img/test/ltwIKckCuk.png,girl
cifar100/img/test/impEApfvGJ.png,tiger
cifar100/img/test/DcGVPyHpzq.png,orchid
cifar100/img/test/NZewXHfqir.png,caterpillar
cifar100/img/test/zEfCdVwOQr.png,worm
cifar100/img/test/BuRQvoxeIi.png,lawn_mower
cifar100/img/test/CasuqhChvc.png,kangaroo
cifar100/img/test/ayiXLHkUBe.png,squirrel
cifar100/img/test/qFadNBNVyu.png,seal
cifar100/img/test/eOsqcpaeIA.png,cattle
cifar100/img/test/rmooCGNiKc.png,whale
cifar100/img/test/ABPFLaCkRu.png,road
cifar100/img/test/FjCnoghApc.png,orange
cifar100/img/test/EhnTNdtIoE.png,bed
cifar100/img/test/RoQWkvAwKK.png,turtle
cifar100/img/test/FcNqKLPPsM.png,snail
cifar100/img/test/AbdqdQkrma.png,road
cifar100/img/test/gUjvRvRJJQ.png,cup
cifar100/img/test/XPQOwmKQoY.png,tank
cifar100/img/test/SSPAMebtBr.png,lamp
cifar100/img/test/caANfjbmdV.png,crocodile
cifar100/img/test/IchrHRNFHW.png,lawn_mower
cifar100/img/test/sGKUCoauSM.png,mountain
cifar100/img/test/KfgjoktHjg.png,mountain
cifar100/img/test/gdQiarcsJh.png,lamp
cifar100/img/test/TDbjFYugHY.png,sweet_pepper
cifar100/img/test/jVJAVVOFoP.png,mountain
cifar100/img/test/ksRUIIiSEk.png,trout
cifar100/img/test/qOYTjVojBk.png,keyboard
cifar100/img/test/lNnXrkvLnp.png,orange
cifar100/img/test/BDHnmFSZQH.png,rabbit
cifar100/img/test/vEmiaGPEZI.png,wolf
cifar100/img/test/UVJwavDWHR.png,rabbit
cifar100/img/test/tdhRxhlLGy.png,castle
cifar100/img/test/OjyYhuyLVr.png,wolf
cifar100/img/test/acpkDHsRpZ.png,sea
cifar100/img/test/WjKbfjuKsy.png,skunk
cifar100/img/test/VtDEbmkIIV.png,castle
